id,title,description,status,goods,contractor,startDate,endDate,amount
11385664,"15/03272/007 achiziţionarea centralizată de reagenţi de laborator şi alte materiale consumabile necesare în testările imunohematologice a sângelui pacienţilor-recipienţi de componente sanguine şi compatibilizarea sanguină pretransfuzională, pentru anul 2016",,Înregistrat(ă),Reactivi de laborator,I.M. BECOR S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,55827.04
11649713,"15/03272/008 achiziţionarea centralizată de reagenţi de laborator şi alte materiale consumabile necesare în testările imunohematologice a sângelui pacienţilor-recipienţi de componente sanguine şi compatibilizarea sanguină pretransfuzională, pentru anul 2016",,Înregistrat(ă),Reactivi de laborator,I.M. BECOR S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,46323.25
12845063,15/03275/001 Reagenti si articole de laborator.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,150673.33
12845083,15/03275/002 Reagenti si articole de laborator.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,129508.8
12845209,15/03275/003 Reagenti si articole de laborator.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,20445.7
12845335,15/03275/004 Reagenti si articole de laborator.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,228276
10968555,15/03276/001 Achiziționarea necesarului pentru secția radiomagistică și diagnostică funcțională conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul  2016.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",RENADEX - M S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,173060
10968924,15/03276/002 Achiziționarea necesarului pentru secția radiomagistică și diagnostică funcțională conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul  2016.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",RENADEX - M S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,46800
10992822,15/03276/003 Achiziționarea necesarului pentru secția radiomagistică și diagnostică funcțională conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul  2016.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",RENADEX - M S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,4800
10992905,15/03276/004 Achiziționarea necesarului pentru secția radiomagistică și diagnostică funcțională conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul  2016.,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",RENADEX - M S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,3138.264
11175166,15/03277/001 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,83100.5
11175533,15/03277/002 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,18528
11175537,15/03277/003 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,15680
11175541,15/03277/004 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,12960
11175552,15/03277/006 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,5466
11175564,15/03277/007 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,58510
11175576,15/03277/008 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,15876
11175627,15/03277/009 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,3250
11187051,15/03277/010 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,93744.2
11232803,15/03277/011 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,37540
11279827,15/03277/012 Articole parafarmaceutice,,Înregistrat(ă),Consumabile medicale,Ecochimie S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,20230
10863550,15/03289/001 Achiziţionarea cu detergenţii a.2016,,Înregistrat(ă),Detergenti,COMERŢ-MAGOR S.R.L.,2016-01-25T00:00:00.000Z,2016-12-31T00:00:00.000Z,7870
10863558,15/03289/002 Achiziţionarea cu detergenţii a.2016,,Înregistrat(ă),Detergenti,COMERŢ-MAGOR S.R.L.,2016-01-25T00:00:00.000Z,2016-12-31T00:00:00.000Z,67180.2
11342237,15/03290/001 Achiziţionarea serviciilor și bunurilor pentru menţinere şi deservire tehnică anuală a Sistemului Informaţional şi a serviciilor de analiză mass-media,,Înregistrat(ă),Repararea si intretinerea echipamentului informatic,Î.C.S. S & T MOLD S.R.L.,2016-02-12T00:00:00.000Z,2016-03-31T00:00:00.000Z,268728
11343385,15/03290/002 Achiziţionarea serviciilor și bunurilor pentru menţinere şi deservire tehnică anuală a Sistemului Informaţional şi a serviciilor de analiză mass-media,,Înregistrat(ă),Repararea si intretinerea echipamentului informatic,Î.C.S. S & T MOLD S.R.L.,2016-02-12T00:00:00.000Z,2017-01-31T00:00:00.000Z,194112
11346967,15/03290/003 Achiziţionarea serviciilor și bunurilor pentru menţinere şi deservire tehnică anuală a Sistemului Informaţional şi a serviciilor de analiză mass-media,,Înregistrat(ă),Repararea si intretinerea echipamentului informatic,Î.C.S. S & T MOLD S.R.L.,2016-02-12T00:00:00.000Z,2017-01-31T00:00:00.000Z,222998.4
11347948,15/03290/005 Achiziţionarea serviciilor și bunurilor pentru menţinere şi deservire tehnică anuală a Sistemului Informaţional şi a serviciilor de analiză mass-media,,Înregistrat(ă),Repararea si intretinerea echipamentului informatic,Î.C.S. S & T MOLD S.R.L.,2016-02-12T00:00:00.000Z,2017-01-31T00:00:00.000Z,207319.2
11347993,15/03290/006 Achiziţionarea serviciilor și bunurilor pentru menţinere şi deservire tehnică anuală a Sistemului Informaţional şi a serviciilor de analiză mass-media,,Înregistrat(ă),Repararea si intretinerea echipamentului informatic,Î.C.S. S & T MOLD S.R.L.,2016-02-12T00:00:00.000Z,2017-04-30T00:00:00.000Z,45120
11593492,15/03290/007 Achiziţionarea serviciilor și bunurilor pentru menţinere şi deservire tehnică anuală a Sistemului Informaţional şi a serviciilor de analiză mass-media,,Înregistrat(ă),Repararea si intretinerea echipamentului informatic,Î.C.S. S & T MOLD S.R.L.,2016-02-12T00:00:00.000Z,2017-01-31T00:00:00.000Z,430017.6
11945986,15/03292/001 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,22773.2
11945994,15/03292/002 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-02-26T00:00:00.000Z,2016-12-31T00:00:00.000Z,103050
11946067,15/03292/003 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-04-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,46480
11946085,15/03292/004 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,9757.8
11946357,15/03292/005 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,13685
11946417,15/03292/006 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,79577.27
11946486,15/03292/008 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,32580
11953328,15/03292/009 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-03-09T00:00:00.000Z,2016-12-31T00:00:00.000Z,77170
12423929,15/03292/010 Consumabile medicale pentru a anul 2016,,Înregistrat(ă),Consumabile medicale,S.R.L. Sanmedico,2016-04-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,7300
10988405,15/03299/001 Servicii de reparaţie a utilajului tehnologic în urma avarierilor pe parcursul anului 2016.             ,,Înregistrat(ă),Servicii de reparare si intretinere,NORD-UNIVERSAL S.R.L.,2016-01-29T00:00:00.000Z,2016-12-31T00:00:00.000Z,240000
11024491,15/03300/001 Lucrări de reparaţie în urma avarierilor a reţelelor electrice pe parcursul  anului 2016  ,,Înregistrat(ă),Lucrari de instalatii electrice,FRABO GRUP S.R.L.,2016-01-28T00:00:00.000Z,2016-12-31T00:00:00.000Z,260000
11263048,15/03303/001 Echipamete de radiodiagnosticare – pelicolă radiologică și a consumabilelor pentru examinarea radiologica,,Înregistrat(ă),"Echipament de imagistica de uz medical, dentar si veterinar",RENADEX - M S.R.L.,2016-02-22T00:00:00.000Z,2016-12-31T00:00:00.000Z,120815
11263052,15/03303/002 Echipamete de radiodiagnosticare – pelicolă radiologică și a consumabilelor pentru examinarea radiologica,,Înregistrat(ă),"Echipament de imagistica de uz medical, dentar si veterinar",RENADEX - M S.R.L.,2016-01-22T00:00:00.000Z,2016-12-31T00:00:00.000Z,70380
11263056,15/03303/003 Echipamete de radiodiagnosticare – pelicolă radiologică și a consumabilelor pentru examinarea radiologica,,Înregistrat(ă),"Echipament de imagistica de uz medical, dentar si veterinar",RENADEX - M S.R.L.,2016-01-22T00:00:00.000Z,2016-12-31T00:00:00.000Z,10698.25
11029579,15/03304/001 Formulare de statistică medicală.,,Înregistrat(ă),Imprimate si produse conexe,S.A. TIPOGRAFIA-HÎRTIE,2016-01-18T00:00:00.000Z,2016-12-31T00:00:00.000Z,18465.6
11029587,15/03304/002 Formulare de statistică medicală.,,Înregistrat(ă),Imprimate si produse conexe,S.A. TIPOGRAFIA-HÎRTIE,2016-01-25T00:00:00.000Z,2016-12-31T00:00:00.000Z,51309
10780371,15/03308/001 Formulare statistice,,Înregistrat(ă),Formulare,COMPLEXUL DE EDITURI AL BISERICII ORTODOXE DIN MOLDOVA S.R.L.,2016-01-21T00:00:00.000Z,2016-12-31T00:00:00.000Z,64634
11621171,15/03313/001 Consumabile medicale nechimice de unică folosinţă şi consumabile hematologice,,Înregistrat(ă),Consumabile medicale nechimice de unica folosinta si consumabile hematologice,DAC-SPECTROMED S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,11813.68
11621175,15/03313/002 Consumabile medicale nechimice de unică folosinţă şi consumabile hematologice,,Înregistrat(ă),Consumabile medicale nechimice de unica folosinta si consumabile hematologice,DAC-SPECTROMED S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,692
11621179,15/03313/003 Consumabile medicale nechimice de unică folosinţă şi consumabile hematologice,,Înregistrat(ă),Consumabile medicale nechimice de unica folosinta si consumabile hematologice,DAC-SPECTROMED S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,83611.08
11621183,15/03313/004 Consumabile medicale nechimice de unică folosinţă şi consumabile hematologice,,Înregistrat(ă),Consumabile medicale nechimice de unica folosinta si consumabile hematologice,DAC-SPECTROMED S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,11600
11688815,15/03313/005 Consumabile medicale nechimice de unică folosinţă şi consumabile hematologice,,Înregistrat(ă),Consumabile medicale nechimice de unica folosinta si consumabile hematologice,DAC-SPECTROMED S.R.L.,2016-02-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,2085.6
11233884,15/03330/002 Amestecuri lactate adaptate pentru copii,,Înregistrat(ă),Diverse produse lactate,S.R.L. OSCAN IMPEX,2016-01-29T00:00:00.000Z,2016-12-31T00:00:00.000Z,172358.23
11541869,15/03330/003 Amestecuri lactate adaptate pentru copii,,Înregistrat(ă),Diverse produse lactate,S.R.L. OSCAN IMPEX,2016-01-29T00:00:00.000Z,2016-12-31T00:00:00.000Z,25671.04
11879717,15/03330/002/001 Amestecuri lactate adaptate pentru copii,,Aprobat,Diverse produse lactate,S.R.L. OSCAN IMPEX,2016-03-10T00:00:00.000Z,2016-12-31T00:00:00.000Z,-172358.23
11973046,15/03330/003/001 Amestecuri lactate adaptate pentru copii,,Aprobat,Diverse produse lactate,S.R.L. OSCAN IMPEX,2016-03-14T00:00:00.000Z,2016-12-31T00:00:00.000Z,-25671.04
11190239,"15/03334/001 produse de panificaţie (pîine din făină de grîu de cal.I, pîine din amestec de făină de grîu şi făină de secară)",,Înregistrat(ă),Paine,IUGINTERTRANS S.A.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,370850
11190395,"15/03334/002 produse de panificaţie (pîine din făină de grîu de cal.I, pîine din amestec de făină de grîu şi făină de secară)",,Înregistrat(ă),Paine,IUGINTERTRANS S.A.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,195000
11190448,"15/03334/003 produse de panificaţie (pîine din făină de grîu de cal.I, pîine din amestec de făină de grîu şi făină de secară)",,Înregistrat(ă),Paine,IUGINTERTRANS S.A.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,480000
11190482,"15/03334/004 produse de panificaţie (pîine din făină de grîu de cal.I, pîine din amestec de făină de grîu şi făină de secară)",,Înregistrat(ă),Paine,IUGINTERTRANS S.A.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,1.52042e+06
11190708,"15/03334/005 produse de panificaţie (pîine din făină de grîu de cal.I, pîine din amestec de făină de grîu şi făină de secară)",,Înregistrat(ă),Paine,IUGINTERTRANS S.A.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,182940
11289063,15/03353/001 Reactivi pentru analizorul Hidrasys(repetat) si alergeni de diagnosticare prin scarificare ,,Înregistrat(ă),Reactivi de laborator,PRECITEST-COM S.R.L.,2016-02-10T00:00:00.000Z,2016-12-31T00:00:00.000Z,1.016226e+06
11289067,15/03353/002 Reactivi pentru analizorul Hidrasys(repetat) si alergeni de diagnosticare prin scarificare ,,Înregistrat(ă),Reactivi de laborator,PRECITEST-COM S.R.L.,2016-02-10T00:00:00.000Z,2016-12-31T00:00:00.000Z,27278.4
11553104,15/03360/001 Reactivi imunologici,,Înregistrat(ă),Reactivi chimici,PROFILABDIAGNOSTIC S.R.L.,2016-02-12T00:00:00.000Z,2016-12-31T00:00:00.000Z,14641.69
11553238,15/03360/002 Reactivi imunologici,,Înregistrat(ă),Reactivi chimici,PROFILABDIAGNOSTIC S.R.L.,2016-02-12T00:00:00.000Z,2016-12-31T00:00:00.000Z,155998.16
11553244,15/03360/003 Reactivi imunologici,,Înregistrat(ă),Reactivi chimici,PROFILABDIAGNOSTIC S.R.L.,2016-02-12T00:00:00.000Z,2016-12-31T00:00:00.000Z,56212.8
11553275,15/03360/004 Reactivi imunologici,,Înregistrat(ă),Reactivi chimici,PROFILABDIAGNOSTIC S.R.L.,2016-02-12T00:00:00.000Z,2016-12-31T00:00:00.000Z,86541.12
11553281,15/03360/005 Reactivi imunologici,,Înregistrat(ă),Reactivi chimici,PROFILABDIAGNOSTIC S.R.L.,2016-02-12T00:00:00.000Z,2016-12-31T00:00:00.000Z,67154.88
11553293,15/03360/006 Reactivi imunologici,,Înregistrat(ă),Reactivi chimici,PROFILABDIAGNOSTIC S.R.L.,2016-02-12T00:00:00.000Z,2016-12-31T00:00:00.000Z,22068
11507865,16/00006/001 servicii de transport aerian internaţional de pasageri,,Înregistrat(ă),Servicii de transport aerian,VOIAJ INTERNAŢIONAL & CO S.R.L.,2016-02-19T00:00:00.000Z,2016-12-31T00:00:00.000Z,1.554696e+06
11221903,16/00007/001 rechizite de birou,,Înregistrat(ă),"Diverse masini, echipamente si accesorii de birou",RĂDOP-OPT S.R.L.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,74247.68
11222251,16/00007/002 rechizite de birou,,Înregistrat(ă),"Diverse masini, echipamente si accesorii de birou",RĂDOP-OPT S.R.L.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,7299.15
11223112,16/00007/003 rechizite de birou,,Înregistrat(ă),"Diverse masini, echipamente si accesorii de birou",RĂDOP-OPT S.R.L.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,4025.75
11223256,16/00007/004 rechizite de birou,,Înregistrat(ă),"Diverse masini, echipamente si accesorii de birou",RĂDOP-OPT S.R.L.,2016-02-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,53628.46
11293133,16/00012/001 Servicii de reparare şi întreţinere a echipamentului medical pentru anul de activitate 2016,,Înregistrat(ă),Servicii de reparare si de intretinere a echipamentului medical,Î.M. VIVAMED INTERNATIONAL S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,236400
11307280,16/00012/004 Servicii de reparare şi întreţinere a echipamentului medical pentru anul de activitate 2016,,Înregistrat(ă),Servicii de reparare si de intretinere a echipamentului medical,Î.M. VIVAMED INTERNATIONAL S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,87450
11333169,16/00012/005 Servicii de reparare şi întreţinere a echipamentului medical pentru anul de activitate 2016,,Înregistrat(ă),Servicii de reparare si de intretinere a echipamentului medical,Î.M. VIVAMED INTERNATIONAL S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,87120
11342965,16/00012/006 Servicii de reparare şi întreţinere a echipamentului medical pentru anul de activitate 2016,,Înregistrat(ă),Servicii de reparare si de intretinere a echipamentului medical,Î.M. VIVAMED INTERNATIONAL S.R.L.,2016-02-08T00:00:00.000Z,2016-12-31T00:00:00.000Z,112200
11911793,16/00018/001 Reagenţi şi consumabile de laborator pentru anul 2016,,Înregistrat(ă),Reactivi de laborator,DAC-SPECTROMED S.R.L.,2016-03-02T00:00:00.000Z,2016-12-31T00:00:00.000Z,42203.72
11912055,16/00018/002 Reagenţi şi consumabile de laborator pentru anul 2016,,Înregistrat(ă),Reactivi de laborator,DAC-SPECTROMED S.R.L.,2016-02-26T00:00:00.000Z,2016-12-31T00:00:00.000Z,166642.4
11912063,16/00018/003 Reagenţi şi consumabile de laborator pentru anul 2016,,Înregistrat(ă),Reactivi de laborator,DAC-SPECTROMED S.R.L.,2016-02-26T00:00:00.000Z,2016-12-31T00:00:00.000Z,13260
11912174,16/00018/004 Reagenţi şi consumabile de laborator pentru anul 2016,,Înregistrat(ă),Reactivi de laborator,DAC-SPECTROMED S.R.L.,2016-02-26T00:00:00.000Z,2016-12-31T00:00:00.000Z,32549.16
11912493,16/00018/005 Reagenţi şi consumabile de laborator pentru anul 2016,,Înregistrat(ă),Reactivi de laborator,DAC-SPECTROMED S.R.L.,2016-02-26T00:00:00.000Z,2016-12-31T00:00:00.000Z,94469.74
11912548,16/00018/006 Reagenţi şi consumabile de laborator pentru anul 2016,,Înregistrat(ă),Reactivi de laborator,DAC-SPECTROMED S.R.L.,2016-02-29T00:00:00.000Z,2016-12-31T00:00:00.000Z,233684.22
12296097,16/00023/001 Vesela si consumabile medicale pentru anul 2016,,Înregistrat(ă),Consumabile medicale,MIC-TAN S.R.L.,2016-03-02T00:00:00.000Z,2016-12-31T00:00:00.000Z,7574
12296494,16/00023/002 Vesela si consumabile medicale pentru anul 2016,,Înregistrat(ă),Consumabile medicale,MIC-TAN S.R.L.,2016-03-02T00:00:00.000Z,2016-12-31T00:00:00.000Z,51926.4
12296516,16/00023/003 Vesela si consumabile medicale pentru anul 2016,,Înregistrat(ă),Consumabile medicale,MIC-TAN S.R.L.,2016-03-02T00:00:00.000Z,2016-12-31T00:00:00.000Z,715281.2
12296536,16/00023/004 Vesela si consumabile medicale pentru anul 2016,,Înregistrat(ă),Consumabile medicale,MIC-TAN S.R.L.,2016-03-02T00:00:00.000Z,2016-12-31T00:00:00.000Z,5460
12296594,16/00023/005 Vesela si consumabile medicale pentru anul 2016,,Înregistrat(ă),Consumabile medicale,MIC-TAN S.R.L.,2016-03-02T00:00:00.000Z,2016-12-31T00:00:00.000Z,3090
